pixel,intensity
66,22.61181981104794
65,20.68452503361878
64,18.84163312370246
63,16.06820462901814
62,13.53111968759422
61,12.685424707119582
60,11.839729726644943
59,12.685424707119584
58,14.376814668068864
57,16.9978785242267
56,17.86478390577468
55,17.865646595334113
54,19.578246957356733
53,19.632787530766915
52,19.557036556283393
51,23.023795392915865
50,23.002584991842525
49,22.981374590769185
48,24.920365186682936
47,21.323314802156755
46,23.88161014465401
45,22.11446920922121
44,25.731867305261293
43,24.864961923713317
42,24.789210949229794
41,23.84655459319829
40,23.846554593198295
39,23.0424177253109
38,18.668920773662077
37,18.690131174735416
36,20.381521135684693
35,22.05083800600119
34,21.225490737040452
33,20.380658446125253
32,21.35750766405303
31,24.21319001227666
30,29.274157747987037
29,36.2633794998452
28,40.368236453367935
27,44.365521785087715
26,47.93713169240495
25,50.14343317616453
24,55.821826712528164
23,36.800162890617955
22,45.72522657380452
21,49.172099320015654
20,68.56116508041012
19,92.46630964121917
18,120.72952589171513
17,147.20188574731412
16,161.40378472515872
15,211.5427008780108
14,252.71841782212192
13,319.1808818117882
12,380.414338104399
11,475.94085864617824
10,675.5247238002454
9,894.8634266100191
8,1013.4721344132886
7,1089.3073736199426
6,1177.5131939316109
5,1620.9173905056114
4,2202.8277567711148
3,2570.6631112308864
2,2797.9132553065006
1,2885.6784293939054
0,2941.586116891146
